state,epa_region,county,fips,tract,population,respiratory_hi,neurological_hi,liver_hi,developmental_hi,reproductive_hi,kidney_hi,ocular_hi,endocrine_hi,hematological_hi,immunological_hi,skeletal_hi,spleen_hi,thyroid_hi,whole_body_hi
TX,EPA Region 6,Dallas,48113,48113019211,5146,0.4,0.02,0.02,0.04,0.05,0.01,3e-07,2e-06,7e-07,0.02,0.0006,4e-06,0.0002,0.0002
TX,EPA Region 6,Dallas,48113,48113019212,3697,0.5,0.03,0.02,0.04,0.05,0.01,2e-07,2e-06,6e-07,0.02,0.004,6e-06,0.0002,0.0002
TX,EPA Region 6,Dallas,48113,48113019213,3247,0.5,0.03,0.02,0.04,0.06,0.01,2e-07,2e-06,6e-07,0.02,0.003,6e-06,0.0002,0.0002
TX,EPA Region 6,Dallas,48113,48113019301,2942,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,2e-06,6e-07,0.02,0.0001,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019302,5215,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,2e-06,6e-07,0.02,0.0001,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019400,3965,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,2e-06,6e-07,0.02,0.0001,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019501,6569,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,2e-06,6e-07,0.02,0.0001,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019502,4346,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,2e-06,7e-07,0.02,0.0001,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019600,2265,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,7e-07,0.02,0.0001,8e-06,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019700,2047,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,6e-07,0.02,0.0001,9e-06,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019800,4252,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,2e-06,6e-07,0.02,9e-05,1e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113019900,4269,0.4,0.02,0.01,0.03,0.04,0.009,3e-07,4e-06,7e-07,0.02,4e-05,1e-05,0.0005,0.0001
TX,EPA Region 6,Dallas,48113,48113020000,4262,0.4,0.03,0.02,0.04,0.05,0.01,2e-07,3e-06,2e-06,0.02,6e-05,3e-05,4e-05,0.0002
TX,EPA Region 6,Dallas,48113,48113020100,2318,0.4,0.03,0.02,0.04,0.05,0.01,6e-08,4e-06,8e-07,0.02,5e-05,4e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113020200,3678,0.4,0.02,0.01,0.03,0.04,0.007,6e-07,1e-06,5e-07,0.01,5e-05,4e-06,0.0007,0.0001
TX,EPA Region 6,Dallas,48113,48113020300,2568,0.4,0.03,0.02,0.04,0.05,0.01,4e-07,2e-06,7e-07,0.02,7e-05,6e-06,0.0005,0.0002
TX,EPA Region 6,Dallas,48113,48113020400,5518,0.4,0.03,0.02,0.04,0.05,0.01,4e-07,2e-06,7e-07,0.02,7e-05,7e-06,0.0005,0.0002
TX,EPA Region 6,Dallas,48113,48113020500,4820,0.4,0.03,0.02,0.04,0.05,0.01,5e-08,6e-06,7e-07,0.02,5e-05,2e-05,0.0004,0.0002
TX,EPA Region 6,Dallas,48113,48113020600,2462,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,7e-07,0.02,0.0001,2e-05,0.0003,0.0002
TX,EPA Region 6,Dallas,48113,48113020700,5022,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,9e-07,0.02,0.0001,4e-05,7e-05,0.0002
TX,EPA Region 6,Dallas,48113,48113980100,10,0.4,0.02,0.02,0.04,0.05,0.01,6e-08,5e-06,6e-07,0.02,7e-05,2e-05,0.0003,0.0002
TX,EPA Region 6,Dawson,48115,48115000000,13833,0.2,0.01,0.007,0.009,0.01,0.002,7e-12,5e-08,4e-08,0.009,2e-08,0.0,5e-05,9e-05
TX,EPA Region 6,Dawson,48115,48115950401,4158,0.2,0.01,0.008,0.01,0.01,0.003,1e-11,6e-08,6e-08,0.01,4e-09,0.0,1e-05,9e-05
TX,EPA Region 6,Dawson,48115,48115950402,4001,0.2,0.01,0.007,0.009,0.01,0.002,7e-12,5e-08,4e-08,0.01,4e-09,0.0,1e-05,9e-05
TX,EPA Region 6,Dawson,48115,48115950500,3839,0.2,0.01,0.007,0.01,0.01,0.002,6e-12,5e-08,4e-08,0.008,4e-09,0.0,9e-06,9e-05
TX,EPA Region 6,Dawson,48115,48115950600,1835,0.2,0.01,0.006,0.006,0.007,0.001,2e-12,3e-08,2e-08,0.008,1e-07,0.0,0.0003,8e-05
TX,EPA Region 6,Deaf Smith,48117,48117000000,19372,0.2,0.01,0.006,0.009,0.009,0.001,2e-11,7e-08,8e-08,0.005,3e-07,0.0,5e-05,0.0001
TX,EPA Region 6,Deaf Smith,48117,48117950300,5854,0.2,0.01,0.006,0.009,0.009,0.001,2e-11,7e-08,8e-08,0.005,5e-09,0.0,5e-05,0.0001
TX,EPA Region 6,Deaf Smith,48117,48117950400,5695,0.2,0.01,0.006,0.009,0.01,0.001,2e-11,7e-08,9e-08,0.005,5e-09,0.0,6e-05,0.0001
TX,EPA Region 6,Deaf Smith,48117,48117950500,3981,0.2,0.01,0.006,0.009,0.009,0.001,2e-11,7e-08,8e-08,0.005,5e-09,0.0,6e-05,0.0001
TX,EPA Region 6,Deaf Smith,48117,48117950600,3842,0.2,0.01,0.006,0.007,0.007,0.001,1e-11,5e-08,7e-08,0.004,1e-06,0.0,5e-05,0.0001
TX,EPA Region 6,Delta,48119,48119000000,5231,0.3,0.02,0.007,0.02,0.02,0.002,1e-11,8e-08,1e-07,0.007,1e-08,0.0,0.001,0.0002
TX,EPA Region 6,Delta,48119,48119950100,2973,0.3,0.02,0.007,0.02,0.02,0.002,9e-12,8e-08,1e-07,0.007,1e-08,0.0,0.0009,0.0002
TX,EPA Region 6,Delta,48119,48119950200,2258,0.3,0.02,0.007,0.02,0.02,0.002,1e-11,8e-08,1e-07,0.007,1e-08,0.0,0.001,0.0002
TX,EPA Region 6,Denton,48121,48121000000,662593,0.4,0.03,0.02,0.03,0.04,0.01,7e-08,2e-06,1e-06,0.02,0.0002,2e-05,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121020103,10076,0.3,0.02,0.01,0.03,0.03,0.007,2e-08,7e-07,4e-07,0.01,5e-05,5e-06,0.0003,0.0002
TX,EPA Region 6,Denton,48121,48121020104,3216,0.3,0.02,0.01,0.03,0.03,0.006,2e-08,8e-07,5e-07,0.01,5e-05,4e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020105,6094,0.4,0.02,0.01,0.03,0.04,0.009,4e-08,1e-06,8e-07,0.02,5e-05,9e-06,9e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020106,5860,0.4,0.02,0.01,0.03,0.03,0.009,4e-08,1e-06,7e-07,0.02,5e-05,1e-05,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121020107,4957,0.4,0.02,0.01,0.03,0.04,0.009,4e-08,1e-06,8e-07,0.02,5e-05,1e-05,7e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020108,8266,0.4,0.02,0.01,0.03,0.04,0.01,4e-08,1e-06,8e-07,0.02,6e-05,1e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020109,2185,0.4,0.02,0.01,0.03,0.04,0.009,5e-08,1e-06,7e-07,0.02,7e-05,9e-06,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020110,5214,0.4,0.02,0.01,0.04,0.04,0.01,5e-08,1e-06,2e-06,0.02,7e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020111,4008,0.4,0.02,0.01,0.03,0.04,0.01,5e-08,2e-06,9e-07,0.02,7e-05,1e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020112,2886,0.4,0.02,0.01,0.03,0.04,0.009,5e-08,2e-06,8e-07,0.02,7e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020113,9273,0.4,0.02,0.01,0.03,0.04,0.01,5e-08,2e-06,8e-07,0.02,7e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020114,8134,0.4,0.03,0.01,0.03,0.04,0.009,5e-08,2e-06,1e-06,0.02,6e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020115,4853,0.4,0.02,0.01,0.03,0.04,0.01,5e-08,2e-06,1e-06,0.02,6e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121020202,9228,0.3,0.02,0.01,0.02,0.02,0.005,2e-08,7e-07,4e-07,0.01,8e-05,0.0,0.0003,0.0002
TX,EPA Region 6,Denton,48121,48121020203,4847,0.3,0.02,0.01,0.02,0.03,0.005,2e-08,6e-07,4e-07,0.01,0.0001,0.0,0.0003,0.0002
TX,EPA Region 6,Denton,48121,48121020204,3851,0.3,0.02,0.01,0.02,0.02,0.005,3e-10,5e-07,4e-07,0.01,8e-05,0.0,0.0005,0.0002
TX,EPA Region 6,Denton,48121,48121020205,1800,0.3,0.02,0.01,0.02,0.03,0.006,2e-08,6e-07,4e-07,0.01,0.0001,3e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020303,10299,0.4,0.02,0.01,0.03,0.03,0.007,7e-08,1e-06,6e-07,0.01,0.0002,6e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020305,7277,0.4,0.02,0.01,0.03,0.04,0.008,9e-08,2e-06,6e-07,0.02,6e-05,6e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020306,6035,0.4,0.02,0.01,0.03,0.04,0.008,4e-08,2e-06,5e-07,0.02,5e-05,4e-06,0.0003,0.0002
TX,EPA Region 6,Denton,48121,48121020307,6870,0.4,0.02,0.01,0.03,0.04,0.008,6e-08,2e-06,5e-07,0.01,6e-05,5e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020308,10354,0.4,0.02,0.01,0.02,0.03,0.007,2e-08,2e-06,4e-07,0.01,3e-05,3e-06,0.0005,0.0002
TX,EPA Region 6,Denton,48121,48121020309,8315,0.4,0.02,0.01,0.02,0.03,0.006,3e-08,9e-07,3e-07,0.01,4e-05,2e-06,0.0003,0.0002
TX,EPA Region 6,Denton,48121,48121020310,2745,0.4,0.02,0.01,0.02,0.03,0.005,4e-08,1e-06,4e-07,0.01,8e-05,4e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020401,6622,0.4,0.02,0.01,0.03,0.03,0.006,4e-08,1e-06,6e-07,0.01,0.0003,5e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020402,4695,0.4,0.03,0.01,0.03,0.03,0.007,4e-08,1e-06,7e-07,0.01,0.0006,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020403,3969,0.4,0.03,0.01,0.03,0.04,0.008,4e-08,1e-06,7e-07,0.01,0.001,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020503,5726,0.4,0.03,0.01,0.03,0.04,0.008,4e-08,1e-06,8e-07,0.01,0.0005,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020504,2804,0.4,0.03,0.01,0.03,0.03,0.007,4e-08,1e-06,7e-07,0.01,0.0003,6e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020505,6474,0.4,0.03,0.01,0.03,0.04,0.008,4e-08,1e-06,8e-07,0.01,0.0003,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020506,1888,0.4,0.02,0.01,0.03,0.03,0.008,3e-08,1e-06,7e-07,0.01,0.0001,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020601,4906,0.4,0.04,0.01,0.03,0.04,0.008,4e-08,1e-06,7e-07,0.02,0.0007,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020602,8716,0.4,0.03,0.01,0.03,0.04,0.009,3e-08,1e-06,8e-07,0.02,0.0003,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020700,3266,0.4,0.03,0.01,0.03,0.04,0.008,4e-08,1e-06,7e-07,0.01,0.001,7e-06,0.0002,0.0002
TX,EPA Region 6,Denton,48121,48121020800,5077,0.4,0.04,0.01,0.03,0.04,0.008,5e-08,1e-06,7e-07,0.02,0.001,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121020900,4644,0.4,0.03,0.01,0.03,0.04,0.008,4e-08,1e-06,7e-07,0.01,0.0006,7e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021000,5724,0.4,0.04,0.01,0.03,0.04,0.008,5e-08,1e-06,7e-07,0.02,0.001,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021100,2843,0.4,0.05,0.01,0.03,0.04,0.008,5e-08,1e-06,7e-07,0.02,0.002,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021201,5638,0.4,0.02,0.01,0.03,0.04,0.009,4e-08,1e-06,8e-07,0.02,0.0002,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021202,4242,0.4,0.05,0.01,0.03,0.04,0.009,4e-08,1e-06,8e-07,0.02,0.0008,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021301,3368,0.4,0.08,0.01,0.04,0.04,0.008,5e-08,1e-06,8e-07,0.02,0.003,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021303,6700,0.4,0.03,0.01,0.03,0.04,0.009,6e-08,2e-06,9e-07,0.02,0.0002,9e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021304,5561,0.4,0.06,0.01,0.03,0.03,0.008,5e-08,1e-06,8e-07,0.01,0.002,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021305,3642,0.4,0.04,0.01,0.03,0.04,0.009,5e-08,1e-06,8e-07,0.02,0.0005,8e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021403,9615,0.4,0.02,0.01,0.04,0.05,0.01,6e-08,2e-06,2e-06,0.02,6e-05,1e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021404,7929,0.4,0.02,0.01,0.03,0.04,0.009,5e-08,2e-06,1e-06,0.02,7e-05,1e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021405,9371,0.4,0.02,0.02,0.03,0.04,0.01,4e-08,2e-06,9e-07,0.02,0.0001,9e-06,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021406,6977,0.4,0.04,0.01,0.03,0.04,0.009,4e-08,2e-06,2e-06,0.02,0.0003,1e-05,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021407,6413,0.4,0.03,0.01,0.03,0.04,0.01,6e-08,2e-06,2e-06,0.02,0.0002,1e-05,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021408,6469,0.4,0.02,0.01,0.04,0.04,0.01,6e-08,2e-06,2e-06,0.02,0.0001,1e-05,9e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021409,7887,0.4,0.02,0.01,0.03,0.04,0.009,6e-08,2e-06,1e-06,0.02,9e-05,1e-05,9e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021502,4478,0.4,0.02,0.02,0.04,0.04,0.01,7e-08,2e-06,1e-06,0.02,5e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021505,5628,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021512,4619,0.4,0.02,0.01,0.03,0.04,0.01,6e-08,2e-06,1e-06,0.02,0.0001,1e-05,8e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021513,3544,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,7e-05,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021514,4203,0.4,0.02,0.02,0.03,0.04,0.01,7e-08,2e-06,1e-06,0.02,8e-05,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021515,5792,0.4,0.02,0.01,0.03,0.04,0.01,5e-08,2e-06,1e-06,0.02,7e-05,1e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021516,6607,0.4,0.02,0.02,0.03,0.04,0.01,6e-08,2e-06,1e-06,0.02,8e-05,2e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021517,2557,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,1e-06,0.02,8e-05,3e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021518,3085,0.4,0.02,0.02,0.04,0.04,0.01,7e-08,2e-06,1e-06,0.02,8e-05,2e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021519,12177,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,0.0001,2e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021520,3818,0.4,0.02,0.02,0.03,0.04,0.01,7e-08,2e-06,1e-06,0.02,9e-05,2e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021521,4241,0.4,0.02,0.02,0.04,0.04,0.01,6e-08,2e-06,2e-06,0.02,9e-05,2e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021522,723,0.4,0.02,0.02,0.03,0.04,0.01,6e-08,2e-06,1e-06,0.02,9e-05,1e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021523,3600,0.4,0.02,0.02,0.04,0.04,0.01,7e-08,2e-06,1e-06,0.02,0.0001,1e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021524,1775,0.4,0.02,0.02,0.04,0.05,0.01,6e-08,2e-06,2e-06,0.02,0.0001,1e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021525,8025,0.4,0.02,0.02,0.03,0.04,0.01,6e-08,2e-06,1e-06,0.02,8e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021526,6031,0.4,0.02,0.02,0.03,0.04,0.01,5e-08,2e-06,9e-07,0.02,8e-05,9e-06,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021527,6056,0.4,0.02,0.01,0.03,0.04,0.01,5e-08,2e-06,1e-06,0.02,7e-05,1e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021611,4000,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,3e-06,1e-06,0.02,9e-05,5e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021612,3728,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,1e-06,0.02,9e-05,5e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021613,5356,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,2e-06,0.02,0.0001,4e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021614,3831,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,0.0001,4e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021615,4710,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,3e-06,2e-06,0.02,0.0001,4e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021616,4441,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,1e-06,0.02,0.0001,3e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021618,4169,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,2e-06,1e-06,0.02,6e-05,3e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021619,2658,0.4,0.03,0.02,0.05,0.06,0.02,9e-08,3e-06,3e-06,0.02,6e-05,3e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021620,1654,0.4,0.03,0.02,0.05,0.06,0.02,1e-07,3e-06,3e-06,0.02,6e-05,4e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021621,3700,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,3e-06,0.02,8e-05,6e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021622,5223,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,1e-06,0.02,8e-05,5e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021623,5490,0.4,0.03,0.02,0.05,0.06,0.02,9e-08,3e-06,3e-06,0.02,7e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021624,7187,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,1e-06,0.02,7e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021625,3818,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,9e-05,3e-05,2e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021626,2091,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,0.0001,1e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021627,6009,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,0.0001,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021628,6443,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,0.0001,3e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021629,5419,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,9e-05,3e-05,2e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021630,4832,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,3e-06,0.02,8e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021631,5252,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,3e-06,3e-06,0.02,9e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021632,3463,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,0.0001,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021633,4336,0.4,0.03,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,0.0001,3e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021634,4800,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,0.0001,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021635,4176,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,1e-06,0.02,0.0001,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021636,6507,0.4,0.02,0.02,0.04,0.05,0.01,7e-08,2e-06,2e-06,0.02,0.0001,2e-05,7e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021637,4141,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,2e-06,0.02,0.0001,3e-05,7e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021638,3984,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,2e-06,0.02,0.0001,3e-05,7e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021715,4320,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,1e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021716,5333,0.4,0.02,0.02,0.04,0.05,0.01,8e-08,2e-06,1e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021717,5318,0.4,0.02,0.02,0.04,0.05,0.01,9e-08,2e-06,1e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021718,7561,0.4,0.03,0.01,0.03,0.04,0.009,9e-08,2e-06,1e-06,0.02,0.0001,1e-05,0.0001,0.0002
TX,EPA Region 6,Denton,48121,48121021719,4239,0.4,0.02,0.01,0.04,0.05,0.01,9e-08,2e-06,2e-06,0.02,9e-05,1e-05,9e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021720,2914,0.4,0.02,0.02,0.04,0.04,0.01,9e-08,2e-06,1e-06,0.02,7e-05,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021721,3678,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,1e-06,0.02,7e-05,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021722,4050,0.4,0.03,0.02,0.04,0.05,0.01,9e-08,2e-06,1e-06,0.02,6e-05,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021723,1334,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,2e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021724,4051,0.4,0.02,0.02,0.03,0.05,0.01,1e-07,2e-06,1e-06,0.02,6e-05,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021725,3643,0.4,0.03,0.02,0.03,0.05,0.01,1e-07,2e-06,1e-06,0.02,6e-05,1e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021726,3096,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,2e-06,0.02,6e-05,2e-05,6e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021727,4402,0.4,0.02,0.02,0.03,0.05,0.01,1e-07,2e-06,1e-06,0.02,5e-05,2e-05,5e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021728,1710,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,1e-06,0.02,6e-05,3e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021729,2892,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,2e-06,0.02,6e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021730,3637,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,2e-06,0.02,5e-05,2e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021731,3428,0.4,0.02,0.02,0.04,0.05,0.01,1e-07,2e-06,1e-06,0.02,6e-05,3e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021732,2131,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,3e-06,1e-06,0.02,6e-05,3e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021733,2721,0.4,0.03,0.02,0.04,0.05,0.01,1e-07,3e-06,2e-06,0.02,6e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021734,2771,0.4,0.03,0.02,0.05,0.06,0.01,1e-07,3e-06,1e-06,0.02,6e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021735,3553,0.4,0.03,0.02,0.05,0.06,0.01,1e-07,3e-06,3e-06,0.02,6e-05,4e-05,3e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021736,2017,0.4,0.03,0.02,0.05,0.06,0.01,1e-07,3e-06,3e-06,0.02,6e-05,4e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021737,4287,0.4,0.03,0.02,0.05,0.05,0.01,1e-07,3e-06,2e-06,0.02,6e-05,4e-05,4e-05,0.0002
TX,EPA Region 6,Denton,48121,48121021738,2388,0.4,0.03,0.02,0.05,0.06,0.01,1e-07,3e-06,3e-06,0.02,6e-05,5e-05,4e-05,0.0002
