,id,geoid,households,below_poverty,hh_snap,hh_nowork
64414,1400000US48201451300,"Census Tract 4513, Harris County, Texas",3051,347,132,16.7
64415,1400000US48201451401,"Census Tract 4514.01, Harris County, Texas",1745,201,97,9.3
64416,1400000US48201451402,"Census Tract 4514.02, Harris County, Texas",2537,212,246,6.1
64417,1400000US48201451403,"Census Tract 4514.03, Harris County, Texas",3049,285,125,7.8
64418,1400000US48201451500,"Census Tract 4515, Harris County, Texas",2834,274,121,2.7
64419,1400000US48201451601,"Census Tract 4516.01, Harris County, Texas",3093,183,0,15.3
64420,1400000US48201451602,"Census Tract 4516.02, Harris County, Texas",3764,251,101,7.9
64421,1400000US48201451700,"Census Tract 4517, Harris County, Texas",1696,370,316,6.5
64422,1400000US48201451800,"Census Tract 4518, Harris County, Texas",1985,272,267,10.3
64423,1400000US48201451901,"Census Tract 4519.01, Harris County, Texas",3442,660,602,6.5
64424,1400000US48201451902,"Census Tract 4519.02, Harris County, Texas",893,63,28,14.6
64425,1400000US48201452000,"Census Tract 4520, Harris County, Texas",3672,871,455,7.1
64426,1400000US48201452100,"Census Tract 4521, Harris County, Texas",4972,950,334,11.4
64427,1400000US48201452201,"Census Tract 4522.01, Harris County, Texas",2906,306,178,15.5
64428,1400000US48201452202,"Census Tract 4522.02, Harris County, Texas",1725,281,195,1.4
64429,1400000US48201452300,"Census Tract 4523, Harris County, Texas",738,109,150,11.9
64430,1400000US48201452400,"Census Tract 4524, Harris County, Texas",2496,599,431,11.2
64431,1400000US48201452500,"Census Tract 4525, Harris County, Texas",2412,356,461,5.6
64432,1400000US48201452600,"Census Tract 4526, Harris County, Texas",2649,889,872,14.8
64433,1400000US48201452700,"Census Tract 4527, Harris County, Texas",3846,656,840,9.7
64434,1400000US48201452801,"Census Tract 4528.01, Harris County, Texas",1900,473,250,6.0
64435,1400000US48201452802,"Census Tract 4528.02, Harris County, Texas",1874,431,584,6.7
64436,1400000US48201452900,"Census Tract 4529, Harris County, Texas",1103,335,355,10.4
64437,1400000US48201453000,"Census Tract 4530, Harris County, Texas",2166,315,537,6.6
64438,1400000US48201453100,"Census Tract 4531, Harris County, Texas",1491,488,326,15.0
64439,1400000US48201453200,"Census Tract 4532, Harris County, Texas",2781,587,1022,4.7
64440,1400000US48201453300,"Census Tract 4533, Harris County, Texas",1248,434,452,20.4
64441,1400000US48201453401,"Census Tract 4534.01, Harris County, Texas",1018,173,273,7.0
64442,1400000US48201453402,"Census Tract 4534.02, Harris County, Texas",2713,549,540,10.6
64443,1400000US48201453403,"Census Tract 4534.03, Harris County, Texas",1684,524,434,13.6
64444,1400000US48201453501,"Census Tract 4535.01, Harris County, Texas",2124,325,297,5.1
64445,1400000US48201453502,"Census Tract 4535.02, Harris County, Texas",1088,193,274,2.3
64446,1400000US48201453601,"Census Tract 4536.01, Harris County, Texas",671,135,178,3.2
64447,1400000US48201453602,"Census Tract 4536.02, Harris County, Texas",2499,537,595,7.1
64448,1400000US48201453700,"Census Tract 4537, Harris County, Texas",2663,455,413,3.2
64449,1400000US48201453800,"Census Tract 4538, Harris County, Texas",1096,203,154,9.8
64450,1400000US48201453900,"Census Tract 4539, Harris County, Texas",3100,323,459,3.5
64451,1400000US48201454000,"Census Tract 4540, Harris County, Texas",1523,120,135,9.5
64452,1400000US48201454100,"Census Tract 4541, Harris County, Texas",1118,52,151,11.4
64453,1400000US48201454200,"Census Tract 4542, Harris County, Texas",1173,44,139,12.9
64454,1400000US48201454301,"Census Tract 4543.01, Harris County, Texas",4344,566,487,5.1
64455,1400000US48201454302,"Census Tract 4543.02, Harris County, Texas",2283,362,402,11.0
64456,1400000US48201454400,"Census Tract 4544, Harris County, Texas",461,41,4,0.0
64457,1400000US48201454501,"Census Tract 4545.01, Harris County, Texas",3182,60,13,7.6
64458,1400000US48201454502,"Census Tract 4545.02, Harris County, Texas",805,75,5,7.7
64459,1400000US48201454600,"Census Tract 4546, Harris County, Texas",2204,140,113,10.9
64460,1400000US48201454700,"Census Tract 4547, Harris County, Texas",2341,183,36,16.2
64461,1400000US48201454800,"Census Tract 4548, Harris County, Texas",3083,358,342,6.1
64462,1400000US48201454900,"Census Tract 4549, Harris County, Texas",3715,120,178,3.1
64463,1400000US48201455000,"Census Tract 4550, Harris County, Texas",977,41,67,7.8
64464,1400000US48201455101,"Census Tract 4551.01, Harris County, Texas",2420,133,36,6.4
64465,1400000US48201455102,"Census Tract 4551.02, Harris County, Texas",1021,10,22,7.8
64466,1400000US48201455200,"Census Tract 4552, Harris County, Texas",1488,79,57,8.1
64467,1400000US48201455300,"Census Tract 4553, Harris County, Texas",4534,287,289,12.5
64468,1400000US48201510100,"Census Tract 5101, Harris County, Texas",1185,56,39,3.1
64469,1400000US48201510200,"Census Tract 5102, Harris County, Texas",3406,390,80,0.0
64470,1400000US48201510300,"Census Tract 5103, Harris County, Texas",2430,64,4,5.7
64471,1400000US48201510400,"Census Tract 5104, Harris County, Texas",2003,103,39,4.6
64472,1400000US48201510500,"Census Tract 5105, Harris County, Texas",1898,70,34,3.0
64473,1400000US48201510600,"Census Tract 5106, Harris County, Texas",3606,116,7,1.4
64474,1400000US48201510700,"Census Tract 5107, Harris County, Texas",2681,109,0,6.0
64475,1400000US48201510800,"Census Tract 5108, Harris County, Texas",4266,146,0,7.6
64476,1400000US48201510900,"Census Tract 5109, Harris County, Texas",3593,188,53,0.9
64477,1400000US48201511001,"Census Tract 5110.01, Harris County, Texas",1366,165,66,18.1
64478,1400000US48201511002,"Census Tract 5110.02, Harris County, Texas",2225,154,7,9.6
64479,1400000US48201511100,"Census Tract 5111, Harris County, Texas",1638,85,22,2.3
64480,1400000US48201511200,"Census Tract 5112, Harris County, Texas",2734,180,18,4.8
64481,1400000US48201511301,"Census Tract 5113.01, Harris County, Texas",1905,180,19,4.8
64482,1400000US48201511302,"Census Tract 5113.02, Harris County, Texas",1878,174,82,4.9
64483,1400000US48201511400,"Census Tract 5114, Harris County, Texas",1468,175,74,8.5
64484,1400000US48201511500,"Census Tract 5115, Harris County, Texas",3408,240,101,5.3
64485,1400000US48201511600,"Census Tract 5116, Harris County, Texas",1496,240,115,2.5
64486,1400000US48201520100,"Census Tract 5201, Harris County, Texas",896,32,14,11.6
64487,1400000US48201520200,"Census Tract 5202, Harris County, Texas",1400,163,95,4.9
64488,1400000US48201520300,"Census Tract 5203, Harris County, Texas",1900,488,205,6.5
64489,1400000US48201520400,"Census Tract 5204, Harris County, Texas",1153,278,207,7.7
64490,1400000US48201520500,"Census Tract 5205, Harris County, Texas",2685,795,504,4.8
64491,1400000US48201520601,"Census Tract 5206.01, Harris County, Texas",807,302,192,6.1
64492,1400000US48201520602,"Census Tract 5206.02, Harris County, Texas",1909,356,282,10.0
64493,1400000US48201520700,"Census Tract 5207, Harris County, Texas",1374,92,65,10.3
64494,1400000US48201521000,"Census Tract 5210, Harris County, Texas",770,278,172,8.1
64495,1400000US48201521100,"Census Tract 5211, Harris County, Texas",656,207,96,1.8
64496,1400000US48201521200,"Census Tract 5212, Harris County, Texas",2117,383,302,4.2
64497,1400000US48201521300,"Census Tract 5213, Harris County, Texas",1926,397,247,11.7
64498,1400000US48201521400,"Census Tract 5214, Harris County, Texas",2118,735,412,16.1
64499,1400000US48201521500,"Census Tract 5215, Harris County, Texas",1857,271,195,7.3
64500,1400000US48201521600,"Census Tract 5216, Harris County, Texas",996,91,112,14.0
64501,1400000US48201521700,"Census Tract 5217, Harris County, Texas",2997,831,657,7.3
64502,1400000US48201521800,"Census Tract 5218, Harris County, Texas",1858,129,118,6.4
64503,1400000US48201521900,"Census Tract 5219, Harris County, Texas",2355,211,198,19.6
64504,1400000US48201522000,"Census Tract 5220, Harris County, Texas",1848,274,162,17.7
64505,1400000US48201522100,"Census Tract 5221, Harris County, Texas",2693,309,269,6.0
64506,1400000US48201522201,"Census Tract 5222.01, Harris County, Texas",1263,175,231,10.8
64507,1400000US48201522202,"Census Tract 5222.02, Harris County, Texas",1278,386,269,7.1
64508,1400000US48201522301,"Census Tract 5223.01, Harris County, Texas",1560,254,173,5.3
64509,1400000US48201522302,"Census Tract 5223.02, Harris County, Texas",1381,201,39,6.1
64510,1400000US48201522401,"Census Tract 5224.01, Harris County, Texas",2089,251,205,12.3
64511,1400000US48201522402,"Census Tract 5224.02, Harris County, Texas",1292,231,76,9.1
64512,1400000US48201522500,"Census Tract 5225, Harris County, Texas",1745,47,21,11.1
64513,1400000US48201530100,"Census Tract 5301, Harris County, Texas",2393,661,354,8.3
64514,1400000US48201530200,"Census Tract 5302, Harris County, Texas",1590,198,87,9.1
64515,1400000US48201530300,"Census Tract 5303, Harris County, Texas",947,386,321,19.5
64516,1400000US48201530400,"Census Tract 5304, Harris County, Texas",974,273,268,23.6
64517,1400000US48201530500,"Census Tract 5305, Harris County, Texas",1733,478,477,16.6
64518,1400000US48201530600,"Census Tract 5306, Harris County, Texas",1223,473,350,14.2
64519,1400000US48201530700,"Census Tract 5307, Harris County, Texas",2029,768,588,14.7
64520,1400000US48201530800,"Census Tract 5308, Harris County, Texas",1575,241,291,23.0
64521,1400000US48201530900,"Census Tract 5309, Harris County, Texas",1498,149,168,13.2
64522,1400000US48201531000,"Census Tract 5310, Harris County, Texas",1551,65,17,5.5
64523,1400000US48201531100,"Census Tract 5311, Harris County, Texas",1302,65,33,7.0
64524,1400000US48201531200,"Census Tract 5312, Harris County, Texas",1445,167,139,10.7
64525,1400000US48201531300,"Census Tract 5313, Harris County, Texas",2383,723,292,3.7
64526,1400000US48201531400,"Census Tract 5314, Harris County, Texas",963,94,26,12.2
64527,1400000US48201531500,"Census Tract 5315, Harris County, Texas",1240,165,46,19.7
64528,1400000US48201531600,"Census Tract 5316, Harris County, Texas",1203,61,95,7.6
64529,1400000US48201531700,"Census Tract 5317, Harris County, Texas",1292,43,12,7.9
64530,1400000US48201531800,"Census Tract 5318, Harris County, Texas",927,303,274,33.7
64531,1400000US48201531900,"Census Tract 5319, Harris County, Texas",1511,363,308,15.7
64532,1400000US48201532001,"Census Tract 5320.01, Harris County, Texas",2760,748,685,11.6
64533,1400000US48201532002,"Census Tract 5320.02, Harris County, Texas",414,12,5,12.0
64534,1400000US48201532100,"Census Tract 5321, Harris County, Texas",2707,806,571,11.0
64535,1400000US48201532200,"Census Tract 5322, Harris County, Texas",1371,386,228,8.1
64536,1400000US48201532300,"Census Tract 5323, Harris County, Texas",3073,349,239,9.7
64537,1400000US48201532400,"Census Tract 5324, Harris County, Texas",2028,164,253,6.0
64538,1400000US48201532501,"Census Tract 5325.01, Harris County, Texas",2841,279,268,4.4
64539,1400000US48201532502,"Census Tract 5325.02, Harris County, Texas",1532,248,230,8.6
64540,1400000US48201532600,"Census Tract 5326, Harris County, Texas",2215,430,391,10.8
64541,1400000US48201532700,"Census Tract 5327, Harris County, Texas",1781,205,280,11.3
64542,1400000US48201532800,"Census Tract 5328, Harris County, Texas",656,96,68,6.3
64543,1400000US48201532900,"Census Tract 5329, Harris County, Texas",1785,391,473,5.1
64544,1400000US48201533000,"Census Tract 5330, Harris County, Texas",829,245,211,18.2
64545,1400000US48201533100,"Census Tract 5331, Harris County, Texas",2251,478,496,16.2
64546,1400000US48201533200,"Census Tract 5332, Harris County, Texas",1451,357,356,7.8
64547,1400000US48201533300,"Census Tract 5333, Harris County, Texas",2174,921,727,26.6
64548,1400000US48201533400,"Census Tract 5334, Harris County, Texas",3207,512,492,11.9
64549,1400000US48201533500,"Census Tract 5335, Harris County, Texas",1233,66,76,9.3
64550,1400000US48201533600,"Census Tract 5336, Harris County, Texas",1907,517,443,9.9
64551,1400000US48201533701,"Census Tract 5337.01, Harris County, Texas",1719,614,505,11.4
64552,1400000US48201533702,"Census Tract 5337.02, Harris County, Texas",947,257,208,9.7
64553,1400000US48201533801,"Census Tract 5338.01, Harris County, Texas",2919,456,264,7.7
64554,1400000US48201533802,"Census Tract 5338.02, Harris County, Texas",2080,459,447,11.4
64555,1400000US48201533901,"Census Tract 5339.01, Harris County, Texas",2693,403,569,9.1
64556,1400000US48201533902,"Census Tract 5339.02, Harris County, Texas",1482,436,321,5.9
64557,1400000US48201534001,"Census Tract 5340.01, Harris County, Texas",964,311,223,7.4
64558,1400000US48201534002,"Census Tract 5340.02, Harris County, Texas",1553,236,217,15.6
64559,1400000US48201534003,"Census Tract 5340.03, Harris County, Texas",689,129,122,2.0
64560,1400000US48201534100,"Census Tract 5341, Harris County, Texas",2120,306,309,3.7
64561,1400000US48201534201,"Census Tract 5342.01, Harris County, Texas",904,90,78,4.7
64562,1400000US48201534202,"Census Tract 5342.02, Harris County, Texas",3781,233,182,12.0
64563,1400000US48201534203,"Census Tract 5342.03, Harris County, Texas",589,93,108,0.0
64564,1400000US48201540100,"Census Tract 5401, Harris County, Texas",3885,124,162,6.0
64565,1400000US48201540200,"Census Tract 5402, Harris County, Texas",925,75,33,3.1
64566,1400000US48201540501,"Census Tract 5405.01, Harris County, Texas",2345,736,382,14.3
64567,1400000US48201540502,"Census Tract 5405.02, Harris County, Texas",1735,143,60,14.8
64568,1400000US48201540601,"Census Tract 5406.01, Harris County, Texas",1408,117,74,5.6
64569,1400000US48201540602,"Census Tract 5406.02, Harris County, Texas",2511,104,123,9.1
64570,1400000US48201540700,"Census Tract 5407, Harris County, Texas",2261,76,92,11.8
64571,1400000US48201540800,"Census Tract 5408, Harris County, Texas",2350,217,220,0.6
64572,1400000US48201540901,"Census Tract 5409.01, Harris County, Texas",1100,46,13,9.3
64573,1400000US48201540902,"Census Tract 5409.02, Harris County, Texas",3019,243,75,10.8
64574,1400000US48201541001,"Census Tract 5410.01, Harris County, Texas",3893,296,445,7.3
64575,1400000US48201541002,"Census Tract 5410.02, Harris County, Texas",2740,120,105,4.2
64576,1400000US48201541003,"Census Tract 5410.03, Harris County, Texas",4411,324,218,6.3
64577,1400000US48201541100,"Census Tract 5411, Harris County, Texas",2343,174,169,7.5
64578,1400000US48201541201,"Census Tract 5412.01, Harris County, Texas",2984,136,66,6.0
64579,1400000US48201541202,"Census Tract 5412.02, Harris County, Texas",2862,310,310,7.9
64580,1400000US48201541203,"Census Tract 5412.03, Harris County, Texas",999,41,11,14.0
64581,1400000US48201541300,"Census Tract 5413, Harris County, Texas",3834,612,591,7.4
64582,1400000US48201541400,"Census Tract 5414, Harris County, Texas",4815,557,419,1.8
64583,1400000US48201541500,"Census Tract 5415, Harris County, Texas",1629,171,147,8.9
64584,1400000US48201541601,"Census Tract 5416.01, Harris County, Texas",2106,79,103,12.6
64585,1400000US48201541602,"Census Tract 5416.02, Harris County, Texas",3122,589,267,14.0
64586,1400000US48201541700,"Census Tract 5417, Harris County, Texas",4168,221,160,1.0
64587,1400000US48201541800,"Census Tract 5418, Harris County, Texas",2460,365,194,4.3
64588,1400000US48201541900,"Census Tract 5419, Harris County, Texas",2468,154,148,6.4
64589,1400000US48201542000,"Census Tract 5420, Harris County, Texas",4580,167,232,3.0
64590,1400000US48201542101,"Census Tract 5421.01, Harris County, Texas",7446,527,744,3.3
64591,1400000US48201542102,"Census Tract 5421.02, Harris County, Texas",4597,306,832,6.3
64592,1400000US48201542200,"Census Tract 5422, Harris County, Texas",6679,389,734,2.5
64593,1400000US48201542301,"Census Tract 5423.01, Harris County, Texas",4081,152,181,2.5
64594,1400000US48201542302,"Census Tract 5423.02, Harris County, Texas",2360,126,181,7.0
64595,1400000US48201542400,"Census Tract 5424, Harris County, Texas",3780,595,405,5.5
64596,1400000US48201542500,"Census Tract 5425, Harris County, Texas",1315,81,23,18.1
64597,1400000US48201542600,"Census Tract 5426, Harris County, Texas",1762,49,85,4.6
64598,1400000US48201542700,"Census Tract 5427, Harris County, Texas",1855,107,100,8.2
64599,1400000US48201542800,"Census Tract 5428, Harris County, Texas",2894,76,200,10.5
64600,1400000US48201542900,"Census Tract 5429, Harris County, Texas",7726,562,653,1.7
64601,1400000US48201543001,"Census Tract 5430.01, Harris County, Texas",4953,98,96,2.8
64602,1400000US48201543002,"Census Tract 5430.02, Harris County, Texas",8504,427,235,5.7
64603,1400000US48201543003,"Census Tract 5430.03, Harris County, Texas",5839,351,583,4.0
64604,1400000US48201543100,"Census Tract 5431, Harris County, Texas",778,32,51,9.0
